Código,Nome,Tipo,Status,Data de criação,Latitude,Longitude
CRU0035,Caruaru-PE,Greenfield,Ativo,2024-07-17 18:12:40,-8.293112,-36.027646
CRU0029,Caruaru-PE,Greenfield,Ativo,2024-08-08 14:13:36,-8.260969,-36.014196
CRU0034,Caruaru-PE,Greenfield,Ativo,2024-08-08 14:13:44,-8.293509,-36.012198
CRU0037,Caruaru-PE,Greenfield,Ativo,2024-09-16 17:22:11,-8.240767,-35.973631
NRU0004,"Miguel Antônio, Nova Russas-CE",Greenfield,Ativo,2024-05-21 18:36:54,-4.740167,-40.632694
TSA0046,Teresina-PI,Greenfield,Ativo,2024-05-22 15:27:53,-5.032411,-42.766086
GUS0015,Garanhuns - PE,Greenfield,Ativo,2025-01-06 11:23:43,-8.859276,-36.48557
AJU0001,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:31:54,-10.908341,-37.052806
AJU0002,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:31:58,-10.899651,-37.052147
AJU0003,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:32:03,-10.887857,-37.05107
AJU0006,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:32:16,-10.899831,-37.066239
AJU0007,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:32:21,-10.891074,-37.069558
AJU0009,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:32:29,-10.872001,-37.054659
AJU0010,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:32:34,-10.879936,-37.074972
AJU0013,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:32:48,-10.880523,-37.081919
AJU0024,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:33:14,-10.899857,-37.102341
AJU0029,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:33:36,-10.914443,-37.060486
AJU0030,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:33:40,-10.917146,-37.052105
AJU0031,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:33:44,-10.926271,-37.047631
AJU0033,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:33:53,-10.921584,-37.063426
AJU0038,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:34:15,-10.930942,-37.065968
AJU0039,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:34:19,-10.935304,-37.059066
AJU0040,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:34:23,-10.932718,-37.051413
AJU0041,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:34:28,-10.939398,-37.052106
AJU0042,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:34:32,-10.942489,-37.056879
AJU0043,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:34:37,-10.941024,-37.066102
AJU0045,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:34:46,-10.94255,-37.083025
AJU0047,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:34:55,-10.969066,-37.086473
AJU0015,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:40:56,-10.888574,-37.08479
AJU0017,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:41:06,-10.902063,-37.075035
AJU0018,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:41:10,-10.908879,-37.068442
AJU0019,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:41:14,-10.908188,-37.077898
AJU0020,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:41:19,-10.906027,-37.086939
AJU0021,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:41:23,-10.899263,-37.092419
AJU0022,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:41:27,-10.890918,-37.092816
AJU0014.1,Aracaju-SE,Greenfield,Planejado,2025-05-06 12:25:56,-10.888003,-37.077113
AJU0016.1,Aracaju-SE,Greenfield,Planejado,2025-05-22 18:10:08,-10.896392,-37.082748
AJU0027.1,Aracaju-SE,Greenfield,Planejado,2025-06-03 16:21:56,-10.916382,-37.083043
AJU0037.1,Aracaju-SE,Greenfield,Planejado,2025-06-03 16:22:44,-10.934684,-37.073143
ALN0009,"Agrovila Peru, Alcantara-MA",Greenfield,Planejado,2025-02-04 11:37:14,-2.329455,-44.489477
INT0001,Itabaiana-SE,Greenfield,Planejado,2025-02-26 19:16:14,-10.681899,-37.428015
INT0002,Itabaiana-SE,Greenfield,Planejado,2025-02-26 19:16:18,-10.687343,-37.436897
INT0007,Itabaiana-SE,Greenfield,Planejado,2025-02-26 19:16:35,-10.680617,-37.419354
INT0009,Itabaiana-SE,Greenfield,Planejado,2025-02-26 19:16:43,-10.674087,-37.441792
NRO0002,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-02-26 19:16:56,-10.856349,-37.074252
AJU0048,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:34:59,-10.962697,-37.08012
AJU0052,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:35:17,-10.953188,-37.052613
AJU0053,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:35:21,-10.964079,-37.055314
AJU0054,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:35:25,-10.967151,-37.06003
AJU0055,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:35:30,-10.967928,-37.066576
AJU0058,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:35:46,-10.972751,-37.057853
AJU0061,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:36:00,-10.971245,-37.041319
AJU0063,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:36:08,-10.98101,-37.054151
AJU0066,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:36:21,-10.9915833333,-37.0709722222
AJU0067,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:36:25,-10.994664,-37.079789
AJU0068,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:36:31,-10.976861,-37.092194
AJU0069,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:36:35,-10.977283,-37.099967
AJU0070,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:36:39,-10.987189,-37.100129
AJU0071,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:36:43,-10.996061,-37.10319
AJU0072,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:36:48,-11.006583,-37.108472
AJU0074,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:36:58,-11.001271,-37.088121
AJU0075,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:37:03,-11.010028,-37.088729
AJU0076,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:37:07,-11.014388,-37.075619
AJU0077,Aracaju-SE,Greenfield,Planejado,2025-03-31 20:37:12,-11.023688,-37.084662
AJU0086,Aracaju-SE,Rooftop,Planejado,2025-03-31 20:37:53,-10.876571,-37.061515
IJD0001,Itaporanga D'ajuda-SE,Greenfield,Planejado,2025-05-02 19:30:21,-10.999443,-37.311483
BQS0006,Barra Dos Coqueiros-SE,Greenfield,Planejado,2025-05-05 13:11:19,-10.944614,-37.030531
NRO0003.1,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-05-06 12:24:26,-10.864198,-37.086755
AJU0073.1,Aracaju-SE,Greenfield,Planejado,2025-05-09 15:56:15,-11.002537,-37.098147
BQS0001.1,Barra Dos Coqueiros-SE,Greenfield,Planejado,2025-07-04 12:47:34,-10.903108,-37.03541
INT0008.2,Itabaiana-SE,Greenfield,Planejado,2025-07-04 12:47:40,-10.672968,-37.43064
NRO0008,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-02-26 19:17:19,-10.845749,-37.054006
NRO0013,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-02-26 19:17:36,-10.843592,-37.071101
NRO0014,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-02-26 19:17:41,-10.849319,-37.085926
NRO0016,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-02-26 19:17:49,-10.850884,-37.126492
NRO0017,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-02-26 19:17:54,-10.892604,-37.152046
NRO0018,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-02-26 19:17:57,-10.890403,-37.142031
NRO0020,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-02-26 19:18:06,-10.896472,-37.111722
NRO0023.1,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-03-27 12:02:18,-10.91778,-37.135091
NRO0010.1,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-04-23 20:22:10,-10.836751,-37.053211
SCV0002,Sao Cristovao-SE,Greenfield,Planejado,2025-05-05 13:10:41,-10.924723,-37.120276
SCV0004,Sao Cristovao-SE,Greenfield,Planejado,2025-05-05 13:10:51,-10.93373,-37.120976
SCV0005,Sao Cristovao-SE,Poste de Concreto,Planejado,2025-05-05 13:10:54,-10.932038,-37.128794
SCV0008,Sao Cristovao-SE,Greenfield,Planejado,2025-05-05 13:11:07,-10.934679,-37.102406
NRO0019.1,Nossa Senhora Do Socorro-SE,Greenfield,Planejado,2025-05-06 12:23:53,-10.894139,-37.126138
PCL0006,Paco Do Lumiar-MA,Greenfield,Planejado,2025-05-31 20:18:13,-2.5084809,-44.1644582
PCL0007,Paco Do Lumiar-MA,Greenfield,Planejado,2025-05-31 20:18:17,-2.5196821,-44.164004
PCL0008,Paco Do Lumiar-MA,Greenfield,Planejado,2025-05-31 20:18:22,-2.5309868,-44.1658929
PCL0009,Paco Do Lumiar-MA,Greenfield,Planejado,2025-05-31 20:18:26,-2.5383887,-44.1757247
PCL0010,Paco Do Lumiar-MA,Greenfield,Planejado,2025-05-31 20:18:31,-2.5454018,-44.1835258
PCL0011,Paco Do Lumiar-MA,Greenfield,Planejado,2025-05-31 20:18:35,-2.5471639,-44.1740942
PCL0012,Paco Do Lumiar-MA,Greenfield,Planejado,2025-05-31 20:18:39,-2.5402925,-44.1657901
PCL0013,Paco Do Lumiar-MA,Greenfield,Planejado,2025-05-31 20:18:46,-2.5486785,-44.1623579
SJE0001,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:05,-2.4738784,-44.2019848
SJE0002,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:09,-2.4672474,-44.1920296
RAPO0001,Raposa-MA,Greenfield,Planejado,2025-07-01 00:57:41,-2.4241074,-44.1012021
RAPO0002,Raposa-MA,Greenfield,Planejado,2025-07-01 00:57:45,-2.4431454,-44.0987376
RAPO0003,Raposa-MA,Greenfield,Planejado,2025-07-01 00:57:49,-2.444983,-44.1068566
RAPO0004,Raposa-MA,Greenfield,Planejado,2025-07-01 00:57:53,-2.447407,-44.132517
RAPO0005,Raposa-MA,Greenfield,Planejado,2025-07-01 00:57:57,-2.455444,-44.146534
RAPO0006,Raposa-MA,Greenfield,Planejado,2025-07-01 00:58:01,-2.4688146,-44.1627224
PCL0001,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:01:27,-2.4735644,-44.1754717
PCL0005,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:01:31,-2.5261066,-44.182044
PCL0014,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:01:35,-2.545598,-44.1525819
PCL0015,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:01:40,-2.5345206,-44.1560774
PCL0016,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:01:44,-2.5243733,-44.1462775
PCL0017,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:01:48,-2.5331449,-44.1412727
PCL0018,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:01:53,-2.5390834,-44.1335862
PCL0019,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:01:57,-2.5378663,-44.1482468
PCL0020,Paco Do Lumiar-MA,Greenfield,Planejado,2025-07-01 01:02:02,-2.467284,-44.127657
SCV0003.2,Sao Cristovao-SE,Greenfield,Planejado,2025-07-04 12:47:50,-10.928575,-37.112364
SLS0017,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:01:43,-2.495614199193001,-44.25327629898373
SLS0018,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:01:49,-2.507211262235708,-44.25591236268181
SLS0021,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:01:54,-2.522023336361543,-44.26368390301784
SLS0022,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:01:58,-2.516284903229117,-44.25558896341941
SLS0023,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:02:07,-2.511541050975475,-44.24684461850869
SLS0024,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:02:13,-2.502366322096277,-44.24627093275993
SLS0025,Sao Luis-MA,Rooftop,Planejado,2025-05-30 13:02:19,-2.488318030116033,-44.24354421989146
SLS0026,Sao Luis-MA,Rooftop,Planejado,2025-05-30 13:02:27,-2.495016213663718,-44.24032367611586
SLS0027,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:02:37,-2.485785314510264,-44.23407088693232
SLS0028,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:02:42,-2.480926281438808,-44.22376343959849
SJE0008,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:13,-2.504538,-44.18229
SJE0009,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:18,-2.5050203,-44.1952402
SJE0010,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:22,-2.5163904,-44.2075372
SJE0011,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:26,-2.5141467,-44.1986171
SJE0012,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:30,-2.5140282,-44.1888366
SJE0015,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:35,-2.5389256,-44.1919893
SJE0016,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:39,-2.5443929,-44.2007929
SJE0017,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:43,-2.5525572,-44.1929561
SJE0018,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:47,-2.5577819,-44.2019459
SJE0019,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:52,-2.5631631,-44.1933416
SJE0020,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:55,-2.566874,-44.1839491
SJE0021,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:28:59,-2.5573425,-44.1831591
SJE0022,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:29:04,-2.5561688,-44.1694977
SJE0023,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:29:09,-2.5653788,-44.1703276
SJE0024,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:29:14,-2.5727282,-44.175858
SJE0025,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-05-31 20:29:19,-2.574895,-44.184878
SLS0008,Sao Luis-MA,Rooftop,Planejado,2025-07-01 00:22:09,-2.4985759,-44.290161
SLS0010,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:14,-2.506584,-44.295622
SLS0011,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:18,-2.506001,-44.306953
SLS0012,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:23,-2.5139267,-44.3030549
SLS0015,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:27,-2.489485,-44.269407
SLS0016,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:32,-2.4871346,-44.2524353
SLS0020,Sao Luis-MA,Rooftop,Planejado,2025-07-01 00:22:37,-2.5117635,-44.2650998
SJE0013,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:04:34,-2.5301317,-44.1890247
SJE0026,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:04:39,-2.5831067,-44.1694273
SJE0027,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:04:43,-2.5774899,-44.1601765
SJE0028,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:04:48,-2.571932,-44.1523499
SJE0029,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:04:52,-2.5553923,-44.14082
SJE0030,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:04:56,-2.5530587,-44.1250287
SJE0031,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:01,-2.557372,-44.113879
SJE0032,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:05,-2.564394,-44.101017
SJE0033,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:10,-2.5493931,-44.1057567
SJE0034,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:15,-2.5469516,-44.0816795
SJE0035,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:19,-2.5377339,-44.0670142
SJE0036,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:23,-2.549303,-44.0643868
SJE0037,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:28,-2.557214,-44.0573108
SJE0038,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:32,-2.5558346,-44.0715821
SJE0039,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:36,-2.5239334,-44.0452147
SJE0040,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:40,-2.509173,-44.031531
SJE0041,Sao Jose De Ribamar-MA,Greenfield,Planejado,2025-07-01 01:05:44,-2.4919178,-44.0397798
SLS0029,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:02:46,-2.485901157774851,-44.21280300769808
SLS0030,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:02:52,-2.490554685809395,-44.22163839439122
SLS0031,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:02:56,-2.494249125379123,-44.23123107437421
SLS0032,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:03:01,-2.506895,-44.238632
SLS0033,Sao Luis-MA,Rooftop,Planejado,2025-05-30 13:03:09,-2.504401205591725,-44.22848458527919
SLS0034,Sao Luis-MA,Greenfield,Cancelado,2025-05-30 13:03:15,-2.499194,-44.219722
SLS0035,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:03:19,-2.495306,-44.211889
SLS0037,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:03:24,-2.50978569410235,-44.21985822250311
SLS0039,Sao Luis-MA,Rooftop,Planejado,2025-05-30 13:03:29,-2.525228979304355,-44.2266926351842
SLS0040,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:03:33,-2.514849498675767,-44.22852461791065
SLS0042,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:03:38,-2.530223,-44.236287
SLS0043,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:03:42,-2.531996,-44.245988
SLS0044,Sao Luis-MA,Rooftop,Planejado,2025-05-30 13:03:47,-2.520870045563109,-44.24467469516932
SLS0045,Sao Luis-MA,Greenfield,Cancelado,2025-05-30 13:03:52,-2.526975750290018,-44.25177416255811
SLS0046,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:03:57,-2.533593010544754,-44.25880123017565
SLS0070,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:02,-2.556111301682945,-44.24813549569254
SLS0073,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:09,-2.53834,-44.231481
SLS0074,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:14,-2.53569357270552,-44.22285949175384
SLS0075,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:20,-2.533790695759975,-44.21188466800467
SLS0076,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:25,-2.536095412489464,-44.20028422364562
SLS0077,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:30,-2.543924346400883,-44.20935526743946
SLS0078,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:35,-2.543459773758368,-44.21976834918989
SLS0079,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:39,-2.547828578732461,-44.22867478391721
SLS0080,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:43,-2.552599,-44.238106
SLS0081,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:47,-2.561843,-44.242048
SLS0082,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:51,-2.56993639070163,-44.23720129836927
SLS0083,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:04:58,-2.559304264541496,-44.23132836161904
SLS0084,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:03,-2.554247392445416,-44.222472868698
SLS0085,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:07,-2.552109139020855,-44.21367195940318
SLS0072,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:13:57,-2.541285673938618,-44.2400861030408
SLS0041,Sao Luis-MA,Greenfield,Planejado,2025-05-30 19:59:26,-2.517731060526017,-44.23623146634718
SLS0047,Sao Luis-MA,Rooftop,Planejado,2025-05-31 20:11:28,-2.5281492,-44.3032922
SLS0049,Sao Luis-MA,Rooftop,Planejado,2025-05-31 20:11:31,-2.5318862,-44.2940873
SLS0051,Sao Luis-MA,Rooftop,Planejado,2025-05-31 20:11:39,-2.542744,-44.290764
SLS0052,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:11:44,-2.5357383,-44.2850486
SLS0053,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:11:49,-2.5268794,-44.283543
SLS0054,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:11:54,-2.5331602,-44.2776106
SLS0055,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:11:58,-2.5399531,-44.2774309
SLS0056,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:02,-2.546989,-44.28392
SLS0057,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:07,-2.5375151,-44.2685665
SLS0058,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:11,-2.5432768,-44.2610237
SLS0062,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:16,-2.5477905,-44.2695838
SLS0063,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:21,-2.5575152,-44.2726904
SLS0064,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:25,-2.5586747,-44.2799555
SLS0065,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:29,-2.565484,-44.2795372
SLS0066,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:33,-2.566446,-44.269821
SLS0068,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:42,-2.5625886,-44.2628761
SLS0045.1,Sao Luis-MA,Greenfield,Planejado,2025-06-26 18:25:33,-2.526975750290018,-44.25177416255811
SLS0036,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:42,-2.5037732,-44.2091602
SLS0038,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:46,-2.519977,-44.2176921
SLS0048,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:50,-2.5243669,-44.2912539
SLS0059,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:22:54,-2.54212,-44.253634
SLS0060,Sao Luis-MA,Rooftop,Planejado,2025-07-01 00:22:59,-2.548836,-44.254678
SLS0061,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:04,-2.5531072,-44.2631851
SLS0071,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:08,-2.547029,-44.247552
SLS0034.1,Sao Luis-MA,Greenfield,Planejado,2025-07-03 18:30:01,-2.499194,-44.219722
TBB0002,Tobias Barreto-SE,Greenfield,Planejado,2025-05-02 19:30:44,-11.186165,-38.001938
TBB0003,Tobias Barreto-SE,Greenfield,Planejado,2025-05-02 19:30:48,-11.185507,-37.994176
SLS0086,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:12,-2.562117110429638,-44.21461641619504
SLS0087,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:17,-2.564034233484639,-44.22373721467048
SLS0088,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:22,-2.571405288308978,-44.2279163398233
SLS0089,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:26,-2.571626,-44.215809
SLS0090,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:30,-2.578789867181542,-44.21902743041404
SLS0091,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:35,-2.566609700951171,-44.2027118540577
SLS0092,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:40,-2.570895505292755,-44.1950956242899
SLS0094,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:44,-2.579520678916464,-44.19438453140746
SLS0095,Sao Luis-MA,Greenfield,Planejado,2025-05-30 13:05:48,-2.575000866439978,-44.20258008549261
SLS0096,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:46,-2.5839157,-44.2031631
SLS0097,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:50,-2.5897853,-44.1952135
SLS0098,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:54,-2.585409,-44.1861574
SLS0099,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:12:58,-2.5919261,-44.1792487
SLS0100,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:13:03,-2.5956091,-44.1884557
SLS0101,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:13:07,-2.6026269,-44.1824133
SLS0103,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:13:12,-2.6063518,-44.1904209
SLS0104,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:13:16,-2.6160147,-44.190187
SLS0105,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:13:21,-2.610168,-44.198926
SLS0106,Sao Luis-MA,Greenfield,Planejado,2025-05-31 20:13:25,-2.6006217,-44.1987883
SLS0093,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:12,-2.594053,-44.2056368
SLS0102,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:17,-2.6100378,-44.1746306
SLS0108,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:20,-2.5934626,-44.2193391
SLS0109,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:25,-2.6020073,-44.2197043
SLS0110,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:30,-2.594075,-44.2280601
SLS0111,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:35,-2.6017218,-44.2338888
SLS0112,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:39,-2.5293715,-44.325127
SLS0113,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:43,-2.5367547,-44.3279937
SLS0114,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:47,-2.5420669,-44.3320708
SLS0115,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:51,-2.5518077,-44.3314963
SLS0116,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:23:59,-2.5626545,-44.3286706
SLS0117,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:24:03,-2.5554636,-44.3243584
SLS0119,Sao Luis-MA,Greenfield,Planejado,2025-07-01 00:24:08,-2.5603663,-44.3374199
CGE0013,Campina Grande-PB,Greenfield,Ativo,2024-05-22 15:02:39,-7.225099,-35.892591
TSA0070,Teresina-PI,Greenfield,Ativo,2024-05-22 15:29:33,-5.064891,-42.813305
